internalField   nonuniform List<vector> 
106488
(
(11.4142 -0.000252115 0.00240227)
(11.4139 -0.000250607 0.00256535)
(11.4137 -0.000238934 0.00277049)
(11.4134 -0.000213357 0.00302006)
(11.413 -0.000168912 0.00331672)
(11.4126 -9.87294e-05 0.00366617)
(11.412 1.60571e-05 0.00410805)
(11.4112 0.000229869 0.00471327)
(11.4093 0.000612634 0.00555524)
(11.4094 0.00142706 0.00674124)
(11.3985 0.00346145 0.00850332)
(11.4121 0.00642682 0.0110154)
(11.3563 0.0224976 0.0156625)
(13.4397 -0.0862085 0.150951)
(13.5072 -0.0601467 0.146009)
(13.439 -0.0390415 0.138817)
(13.4217 -0.0248723 0.130449)
(13.3951 -0.0151655 0.121762)
(13.3744 -0.00913666 0.113239)
(13.3561 -0.00534918 0.10516)
(13.3403 -0.00301745 0.0976696)
(13.3267 -0.00159283 0.0908223)
(13.315 -0.000731902 0.0846222)
(13.3047 -0.000209986 0.0789261)
(13.2953 0.000103345 0.0735146)
(13.2866 0.000276254 0.0683127)
(13.2786 0.00035345 0.063338)
(13.2713 0.000368106 0.0586026)
(13.2645 0.000344312 0.0541144)
(13.2583 0.000299124 0.0498772)
(13.2527 0.00024426 0.0458913)
(13.2475 0.000187458 0.0421543)
(13.2428 0.000133552 0.0386616)
(13.2386 8.53015e-05 0.0354063)
(13.2347 4.40292e-05 0.0323804)
(13.2312 1.0092e-05 0.0295746)
(13.228 -1.67707e-05 0.0269789)
(13.2251 -3.71877e-05 0.0245827)
(13.2225 -5.19815e-05 0.0223751)
(13.2201 -6.20505e-05 0.020345)
(13.218 -6.82914e-05 0.0184816)
(13.216 -7.15546e-05 0.0167739)
(13.2143 -7.26196e-05 0.0152115)
(13.2127 -7.21792e-05 0.0137843)
(13.2113 -7.08409e-05 0.0124826)
(13.21 -6.91287e-05 0.011297)
(13.2089 -6.74936e-05 0.010219)
(13.2078 -6.6313e-05 0.00924038)
(13.2069 -6.59127e-05 0.00835338)
(13.206 -6.65775e-05 0.00755103)
(13.2053 -6.85313e-05 0.00682676)
(13.2046 -7.1959e-05 0.00617463)
(13.204 -7.70267e-05 0.00558922)
(13.2034 -8.38729e-05 0.00506565)
(13.2029 -9.25945e-05 0.00459955)
(13.2025 -0.000103237 0.00418708)
(13.2021 -0.000115816 0.0038249)
(13.2017 -0.000130323 0.00351015)
(13.2014 -0.000146708 0.00324045)
(13.2011 -0.000164837 0.00301386)
(13.2009 -0.000184483 0.00282892)
(13.2006 -0.000205327 0.00268456)
(13.2004 -0.000226913 0.00258017)
(13.2002 -0.000248571 0.00251552)
(13.2 -0.000269374 0.00249081)
(13.1997 -0.000288134 0.00250664)
(13.1995 -0.00030331 0.00256395)
(13.1993 -0.000312865 0.0026641)
(13.199 -0.000314175 0.00280877)
(13.1988 -0.000303913 0.00300001)
(13.1984 -0.00027782 0.0032402)
(13.198 -0.000230428 0.00353205)
(13.1976 -0.000154713 0.00387858)
(13.197 -4.0937e-05 0.00428627)
(13.1963 0.000138624 0.00480103)
(13.1953 0.000456551 0.00550454)
(13.1932 0.00100441 0.00647959)
(13.193 0.00213619 0.00784541)
(13.1815 0.00443492 0.00984565)
(13.1956 0.00830606 0.0126363)
(13.1378 0.0231617 0.0175246)
(15.1208 -0.0794857 0.16786)
(15.1723 -0.0576082 0.162516)
(15.0898 -0.0376235 0.154649)
(15.0625 -0.0241017 0.145452)
(15.0289 -0.0145749 0.13587)
(15.0032 -0.0085973 0.126444)
(14.981 -0.00483266 0.117492)
(14.9624 -0.00252369 0.109178)
(14.9465 -0.00113018 0.101569)
(14.933 -0.000306674 0.0946716)
(14.9213 0.000174117 0.0883299)
(14.9106 0.000443747 0.0823007)
(14.9007 0.000571854 0.076501)
(14.8917 0.000605015 0.070951)
(14.8834 0.000577854 0.0656652)
(14.8758 0.000515483 0.0606526)
(14.8689 0.000435586 0.0559179)
(14.8625 0.000350182 0.0514621)
(14.8567 0.000267054 0.0472828)
(14.8515 0.000190893 0.043375)
(14.8467 0.000124186 0.0397315)
(14.8423 6.79035e-05 0.0363436)
(14.8384 2.20072e-05 0.033201)
(14.8348 -1.41693e-05 0.0302929)
(14.8315 -4.16528e-05 0.0276075)
(14.8286 -6.16427e-05 0.0251327)
(14.8259 -7.53849e-05 0.0228564)
(14.8235 -8.40897e-05 0.0207663)
(14.8213 -8.88853e-05 0.0188506)
(14.8194 -9.07923e-05 0.0170974)
(14.8176 -9.07091e-05 0.0154956)
(14.816 -8.94199e-05 0.0140343)
(14.8146 -8.75983e-05 0.0127033)
(14.8133 -8.58237e-05 0.0114928)
(14.8121 -8.45855e-05 0.0103936)
(14.811 -8.43045e-05 0.00939732)
(14.8101 -8.53279e-05 0.008496)
(14.8092 -8.79397e-05 0.00768235)
(14.8084 -9.23785e-05 0.00694971)
(14.8078 -9.88566e-05 0.00629202)
(14.8071 -0.000107539 0.00570382)
(14.8066 -0.000118529 0.00518024)
(14.8061 -0.000131873 0.00471697)
(14.8056 -0.000147585 0.00431027)
(14.8052 -0.000165639 0.00395693)
(14.8048 -0.000185926 0.00365429)
(14.8045 -0.000208224 0.0034002)
(14.8042 -0.000232194 0.00319301)
(14.8039 -0.000257357 0.00303154)
(14.8036 -0.000283022 0.00291511)
(14.8034 -0.000308208 0.00284348)
(14.8031 -0.000331617 0.0028169)
(14.8028 -0.000351562 0.00283603)
(14.8026 -0.000365829 0.00290197)
(14.8023 -0.00037157 0.00301623)
(14.802 -0.000365176 0.00318071)
(14.8016 -0.000342063 0.00339772)
(14.8013 -0.000296436 0.00366991)
(14.8008 -0.000221027 0.00400026)
(14.8003 -0.000106697 0.0043921)
(14.7996 5.91373e-05 0.00485256)
(14.7988 0.000313362 0.0054331)
(14.7976 0.000746151 0.00622482)
(14.7953 0.00147164 0.00731811)
(14.7949 0.00289721 0.00884123)
(14.783 0.00545359 0.0110431)
(14.7976 0.0100156 0.0140582)
(14.7384 0.0235775 0.0191204)
(16.5611 -0.0634785 0.182086)
(16.5982 -0.0470016 0.176419)
(16.5026 -0.0303053 0.168003)
(16.4657 -0.0190974 0.158129)
(16.4256 -0.0110547 0.147808)
(16.3948 -0.00603319 0.137632)
(16.3691 -0.00291384 0.127951)
(16.3478 -0.00105078 0.118949)
(16.3298 2.38696e-05 0.110701)
(16.3147 0.000613154 0.103218)
(16.3016 0.000914289 0.0963331)
(16.2898 0.00103905 0.0897829)
(16.2789 0.00104799 0.0834784)
(16.269 0.000983059 0.0774422)
(16.2599 0.000875229 0.0716904)
(16.2516 0.000746681 0.0662334)
(16.244 0.000612708 0.0610768)
(16.237 0.000483352 0.056222)
(16.2307 0.000364741 0.0516667)
(16.2249 0.000260167 0.0474058)
(16.2197 0.000170934 0.0434319)
(16.2149 9.69993e-05 0.0397356)
(16.2106 3.74655e-05 0.0363061)
(16.2067 -9.06846e-06 0.0331315)
(16.2031 -4.42539e-05 0.0301992)
(16.1999 -6.98205e-05 0.0274963)
(16.197 -8.74636e-05 0.0250096)
(16.1944 -9.87734e-05 0.022726)
(16.192 -0.000105195 0.0206323)
(16.1898 -0.000108014 0.018716)
(16.1879 -0.000108345 0.0169647)
(16.1861 -0.000107156 0.0153669)
(16.1845 -0.000105273 0.0139112)
(16.1831 -0.000103399 0.0125871)
(16.1818 -0.000102142 0.0113848)
(16.1806 -0.000101998 0.0102948)
(16.1796 -0.000103377 0.00930858)
(16.1787 -0.000106623 0.00841828)
(16.1778 -0.000112028 0.00761659)
(16.177 -0.000119839 0.00689691)
(16.1764 -0.000130239 0.00625329)
(16.1757 -0.000143336 0.00568041)
(16.1752 -0.00015918 0.00517357)
(16.1747 -0.000177778 0.00472869)
(16.1742 -0.000199066 0.00434228)
(16.1738 -0.000222864 0.00401144)
(16.1734 -0.000248854 0.0037338)
(16.1731 -0.00027657 0.00350758)
(16.1727 -0.000305339 0.00333149)
(16.1724 -0.000334202 0.00320481)
(16.1721 -0.000361852 0.0031273)
(16.1718 -0.000386572 0.00309923)
(16.1715 -0.000406101 0.00312132)
(16.1712 -0.000417519 0.00319481)
(16.1709 -0.000417127 0.00332134)
(16.1705 -0.000400253 0.00350301)
(16.1701 -0.000361018 0.00374231)
(16.1697 -0.000292128 0.00404212)
(16.1691 -0.000184565 0.00440567)
(16.1685 -2.72472e-05 0.00483648)
(16.1678 0.00019495 0.00534224)
(16.1669 0.000527627 0.00597909)
(16.1656 0.0010768 0.00684594)
(16.1632 0.00197642 0.00803902)
(16.1626 0.00365734 0.00969304)
(16.1505 0.00643938 0.0120582)
(16.1658 0.0114686 0.0152482)
(16.1054 0.0237134 0.0204338)
(17.6918 -0.0384677 0.193114)
(17.7177 -0.0283711 0.187207)
(17.6116 -0.0168371 0.178378)
(17.5666 -0.00955678 0.167988)
(17.5209 -0.00431261 0.157103)
(17.486 -0.00120675 0.146353)
(17.4574 0.000587673 0.136112)
(17.4338 0.00153197 0.126578)
(17.4141 0.00196106 0.117836)
(17.3977 0.00209034 0.1099)
(17.3835 0.00205196 0.102594)
(17.3708 0.00191487 0.0956388)
(17.3591 0.00171882 0.0889419)
(17.3485 0.00149381 0.0825272)
(17.3388 0.00126126 0.0764124)
(17.3299 0.0010358 0.0706089)
(17.3218 0.000826725 0.0651231)
(17.3144 0.000639377 0.0599567)
(17.3076 0.000476171 0.0551076)
(17.3015 0.000337485 0.0505708)
(17.2959 0.000222331 0.0463384)
(17.2908 0.000128867 0.0424007)
(17.2862 5.47798e-05 0.0387464)
(17.282 -2.44871e-06 0.035363)
(17.2782 -4.53501e-05 0.0322373)
(17.2748 -7.63504e-05 0.0293555)
(17.2717 -9.7697e-05 0.0267038)
(17.2688 -0.000111418 0.0242681)
(17.2663 -0.000119304 0.0220347)
(17.264 -0.000122913 0.0199902)
(17.2619 -0.000123581 0.0181216)
(17.26 -0.000122448 0.0164164)
(17.2583 -0.000120479 0.0148628)
(17.2568 -0.000118497 0.0134495)
(17.2554 -0.000117189 0.0121659)
(17.2541 -0.000117138 0.0110022)
(17.253 -0.0001188 0.00994929)
(17.252 -0.000122565 0.00899867)
(17.2511 -0.000128771 0.00814263)
(17.2503 -0.000137687 0.00737416)
(17.2495 -0.000149503 0.00668691)
(17.2489 -0.000164334 0.00607522)
(17.2483 -0.000182234 0.00553408)
(17.2477 -0.000203193 0.00505915)
(17.2472 -0.000227098 0.00464671)
(17.2468 -0.000253695 0.00429365)
(17.2463 -0.000282575 0.00399748)
(17.2459 -0.000313134 0.00375627)
(17.2456 -0.000344497 0.00356869)
(17.2452 -0.000375446 0.00343395)
(17.2449 -0.000404348 0.00335181)
(17.2446 -0.000429049 0.00332256)
(17.2442 -0.000446735 0.003347)
(17.2439 -0.000453808 0.00342645)
(17.2435 -0.000445733 0.00356266)
(17.2431 -0.000416817 0.00375787)
(17.2427 -0.00036 0.00401475)
(17.2421 -0.000266629 0.00433633)
(17.2416 -0.00012617 0.00472602)
(17.2409 7.40815e-05 0.0051875)
(17.2401 0.000351302 0.00572886)
(17.2392 0.00075867 0.00640991)
(17.2379 0.00141529 0.00733553)
(17.2354 0.0024703 0.00860618)
(17.2348 0.00435686 0.010361)
(17.2226 0.00731346 0.0128492)
(17.2386 0.0126134 0.016168)
(17.1773 0.0235715 0.0214379)
(18.4334 -0.00566827 0.200324)
(18.4522 -0.00276762 0.194265)
(18.3395 0.00210127 0.185169)
(18.2892 0.00406768 0.174448)
(18.24 0.00536002 0.163197)
(18.2024 0.00568402 0.152073)
(18.1719 0.00553028 0.141468)
(18.1468 0.00511753 0.131588)
(18.1262 0.00459663 0.122523)
(18.1089 0.00405537 0.11429)
(18.0941 0.00352891 0.106708)
(18.0808 0.00302207 0.099488)
(18.0686 0.00254289 0.092534)
(18.0575 0.00210242 0.0858712)
(18.0474 0.00170689 0.0795183)
(18.0382 0.00135883 0.0734875)
(18.0298 0.00105807 0.0677855)
(18.0221 0.000802556 0.0624145)
(18.0151 0.000588977 0.0573725)
(18.0087 0.000413325 0.0526543)
(18.0029 0.00027126 0.0482521)
(17.9976 0.000158392 0.0441557)
(17.9928 7.04796e-05 0.0403536)
(17.9885 3.55093e-06 0.0368329)
(17.9845 -4.602e-05 0.03358)
(17.9809 -8.14814e-05 0.0305805)
(17.9777 -0.000105696 0.0278202)
(17.9747 -0.000121154 0.0252845)
(17.972 -0.000129989 0.0229591)
(17.9696 -0.000134013 0.0208303)
(17.9675 -0.000134758 0.0188844)
(17.9655 -0.000133507 0.0171085)
(17.9637 -0.000131339 0.0154903)
(17.9621 -0.000129162 0.0140182)
(17.9607 -0.000127712 0.0126811)
(17.9594 -0.000127639 0.0114688)
(17.9582 -0.000129422 0.0103719)
(17.9571 -0.000133489 0.00938154)
(17.9562 -0.000140198 0.00848967)
(17.9553 -0.000149826 0.00768901)
(17.9545 -0.000162565 0.00697298)
(17.9538 -0.000178537 0.00633568)
(17.9532 -0.000197795 0.0057719)
(17.9526 -0.000220306 0.00527712)
(17.9521 -0.000245908 0.00484747)
(17.9516 -0.00027429 0.00447971)
(17.9511 -0.00030496 0.00417126)
(17.9507 -0.000337194 0.0039201)
(17.9503 -0.000369943 0.00372485)
(17.9499 -0.000401765 0.00358469)
(17.9496 -0.000430745 0.00349938)
(17.9492 -0.000454356 0.00346923)
(17.9488 -0.000469314 0.00349509)
(17.9485 -0.000471448 0.00357831)
(17.9481 -0.000455515 0.00372076)
(17.9476 -0.00041498 0.00392476)
(17.9471 -0.000341821 0.00419308)
(17.9466 -0.000226303 0.00452888)
(17.946 -5.67037e-05 0.00493568)
(17.9453 0.000180876 0.00541728)
(17.9445 0.000505043 0.00598205)
(17.9435 0.000974919 0.00669221)
(17.9422 0.00171922 0.00765661)
(17.9398 0.0028974 0.00897839)
(17.9393 0.00493208 0.0107996)
(17.9273 0.0080022 0.0133676)
(17.9441 0.0134247 0.0167703)
(17.8819 0.0231726 0.022093)
(18.6938 0.0325182 0.202948)
(18.7111 0.0275338 0.196836)
(18.5971 0.0246899 0.187641)
(18.5453 0.0203668 0.176798)
(18.4954 0.01691 0.165413)
(18.4573 0.0138555 0.154152)
(18.4263 0.0113295 0.143412)
(18.4011 0.00926612 0.133405)
(18.3802 0.00759571 0.124222)
(18.3628 0.00624982 0.11588)
(18.3479 0.00514403 0.108197)
(18.3345 0.00420428 0.10088)
(18.3223 0.00339917 0.0938325)
(18.3111 0.0027157 0.0870793)
(18.3009 0.00214074 0.0806397)
(18.2916 0.00166149 0.0745262)
(18.2832 0.00126577 0.0687457)
(18.2754 0.000942244 0.0633004)
(18.2683 0.000680524 0.0581884)
(18.2619 0.000471236 0.0534046)
(18.256 0.000306019 0.0489408)
(18.2507 0.000177503 0.0447871)
(18.2458 7.92497e-05 0.0409317)
(18.2414 5.69066e-06 0.0373614)
(18.2374 -4.79565e-05 0.0340625)
(18.2337 -8.57664e-05 0.0310206)
(18.2304 -0.000111187 0.0282211)
(18.2275 -0.000127115 0.0256494)
(18.2247 -0.000135969 0.023291)
(18.2223 -0.000139753 0.0211318)
(18.2201 -0.000140128 0.019158)
(18.2181 -0.000138464 0.0173567)
(18.2163 -0.000135899 0.0157154)
(18.2146 -0.000133376 0.0142221)
(18.2132 -0.000131647 0.0128657)
(18.2118 -0.000131374 0.011636)
(18.2106 -0.000133043 0.0105232)
(18.2096 -0.000137093 0.00951852)
(18.2086 -0.000143879 0.00861374)
(18.2077 -0.000153671 0.00780148)
(18.2069 -0.000166656 0.00707506)
(18.2062 -0.00018296 0.00642849)
(18.2055 -0.000202632 0.0058565)
(18.2049 -0.000225616 0.0053545)
(18.2044 -0.000251719 0.00491856)
(18.2039 -0.000280597 0.00454539)
(18.2034 -0.000311712 0.00423237)
(18.203 -0.000344256 0.00397745)
(18.2026 -0.000377068 0.00377922)
(18.2022 -0.000408573 0.00363685)
(18.2018 -0.000436674 0.00355011)
(18.2014 -0.0004586 0.00351931)
(18.201 -0.000470771 0.00354531)
(18.2006 -0.000468646 0.0036295)
(18.2002 -0.000446516 0.00377379)
(18.1997 -0.0003973 0.00398054)
(18.1992 -0.000312367 0.00425257)
(18.1987 -0.000181269 0.0045931)
(18.1981 8.46998e-06 0.00500574)
(18.1974 0.000271458 0.00549434)
(18.1966 0.000627217 0.00606742)
(18.1957 0.00113859 0.00678815)
(18.1944 0.00193996 0.00776696)
(18.1922 0.00319706 0.00910821)
(18.1918 0.00531732 0.0109556)
(18.1801 0.00843723 0.0135552)
(18.1977 0.0138968 0.016995)
(18.1349 0.02255 0.0223416)
(18.3672 0.0721888 0.200019)
(18.3901 0.058775 0.193969)
(18.2811 0.0477738 0.184876)
(18.2325 0.0368221 0.174162)
(18.1856 0.0284034 0.16292)
(18.1496 0.0218467 0.151805)
(18.1203 0.016888 0.141209)
(18.0962 0.0131523 0.13134)
(18.0763 0.0103336 0.122285)
(18.0597 0.00819666 0.114063)
(18.0454 0.00653144 0.10649)
(18.0325 0.0051822 0.0992806)
(18.0207 0.00407628 0.0923369)
(18.0099 0.00317501 0.0856845)
(18 0.00244481 0.0793421)
(17.991 0.0018568 0.0733216)
(17.9827 0.00138636 0.0676299)
(17.9751 0.0010127 0.0622689)
(17.9682 0.000718305 0.0572366)
(17.9619 0.00048852 0.0525278)
(17.9562 0.000311131 0.0481346)
(17.9509 0.000175987 0.0440469)
(17.9462 7.46835e-05 0.0402531)
(17.9418 2.80827e-07 0.0367402)
(17.9379 -5.29345e-05 0.0334946)
(17.9343 -8.9654e-05 0.030502)
(17.9311 -0.000113718 0.0277481)
(17.9281 -0.00012826 0.0252185)
(17.9255 -0.000135828 0.0228987)
(17.923 -0.000138491 0.020775)
(17.9209 -0.000137925 0.0188339)
(17.9189 -0.000135493 0.0170624)
(17.9171 -0.000132308 0.0154483)
(17.9155 -0.00012927 0.0139798)
(17.914 -0.000127122 0.012646)
(17.9127 -0.000126447 0.0114368)
(17.9115 -0.000127734 0.0103426)
(17.9105 -0.000131386 0.00935469)
(17.9095 -0.000137731 0.00846501)
(17.9086 -0.000147014 0.00766629)
(17.9078 -0.000159416 0.00695195)
(17.9071 -0.000175059 0.0063161)
(17.9065 -0.000193986 0.00575355)
(17.9059 -0.000216128 0.00525975)
(17.9053 -0.000241292 0.00483086)
(17.9048 -0.000269143 0.00446363)
(17.9044 -0.000299144 0.00415545)
(17.9039 -0.00033047 0.00390432)
(17.9035 -0.000361958 0.00370883)
(17.9031 -0.00039203 0.00356817)
(17.9027 -0.000418567 0.00348209)
(17.9023 -0.000438761 0.00345091)
(17.9019 -0.000448995 0.00347547)
(17.9015 -0.00044466 0.00355716)
(17.9011 -0.000419941 0.00369785)
(17.9006 -0.000367652 0.0038999)
(17.9001 -0.000278991 0.00416612)
(17.8996 -0.000143288 0.00449974)
(17.899 5.21349e-05 0.00490433)
(17.8984 0.000322159 0.00538383)
(17.8977 0.000686672 0.00594672)
(17.8968 0.0012096 0.00665532)
(17.8957 0.00202659 0.00761877)
(17.8936 0.00330657 0.00894098)
(17.8935 0.00544496 0.010766)
(17.8824 0.00854975 0.0133398)
(17.9009 0.0140361 0.0167617)
(17.8376 0.0217481 0.0221012)
(17.3331 0.107659 0.190288)
(17.3695 0.0855292 0.184447)
(17.2732 0.0668177 0.175706)
(17.2333 0.0498436 0.165437)
(17.1933 0.0371063 0.154681)
(17.1623 0.027614 0.144065)
(17.1368 0.0206898 0.133957)
(17.1156 0.0156521 0.124551)
(17.0979 0.0119735 0.115928)
(17.083 0.00926833 0.108104)
(17.07 0.00721902 0.100902)
(17.0582 0.00560308 0.0940484)
(17.0474 0.00431359 0.0874511)
(17.0375 0.00329005 0.0811334)
(17.0283 0.00248184 0.0751124)
(17.0199 0.00184708 0.0693993)
(17.0122 0.00135141 0.0640001)
(17.0052 0.00096683 0.0589163)
(16.9987 0.000670623 0.0541457)
(16.9928 0.000444462 0.0496831)
(16.9874 0.000273593 0.0455207)
(16.9824 0.000146176 0.0416488)
(16.9779 5.2724e-05 0.0380561)
(16.9739 -1.43472e-05 0.0347302)
(16.9701 -6.10962e-05 0.031658)
(16.9667 -9.23567e-05 0.028826)
(16.9637 -0.000111978 0.0262202)
(16.9609 -0.000123022 0.0238271)
(16.9584 -0.00012792 0.0216329)
(16.9561 -0.000128603 0.0196245)
(16.954 -0.000126609 0.0177889)
(16.9522 -0.000123165 0.0161141)
(16.9505 -0.00011925 0.0145881)
(16.9489 -0.000115646 0.0132)
(16.9476 -0.000113005 0.0119394)
(16.9463 -0.000111803 0.0107965)
(16.9452 -0.000112475 0.00976242)
(16.9442 -0.000115357 0.00882878)
(16.9433 -0.000120721 0.007988)
(16.9424 -0.000128777 0.00723318)
(16.9417 -0.000139689 0.00655805)
(16.941 -0.000153571 0.00595705)
(16.9404 -0.000170458 0.00542523)
(16.9398 -0.00019029 0.0049583)
(16.9393 -0.00021291 0.00455259)
(16.9388 -0.000238035 0.00420502)
(16.9383 -0.000265184 0.0039131)
(16.9379 -0.000293619 0.00367493)
(16.9375 -0.000322305 0.00348915)
(16.9371 -0.00034982 0.00335498)
(16.9367 -0.000374228 0.00327218)
(16.9363 -0.000392958 0.00324103)
(16.9359 -0.00040268 0.00326233)
(16.9356 -0.000399103 0.0033374)
(16.9351 -0.000376801 0.00346803)
(16.9347 -0.000329002 0.00365647)
(16.9343 -0.000247317 0.00390543)
(16.9338 -0.000121546 0.00421805)
(16.9332 6.05954e-05 0.00459782)
(16.9327 0.000313692 0.00504864)
(16.932 0.000657272 0.0055788)
(16.9313 0.00115309 0.0062474)
(16.9303 0.00193269 0.00715886)
(16.9286 0.00316552 0.00841402)
(16.9289 0.0052442 0.0101555)
(16.9185 0.00825622 0.01263)
(16.938 0.0138451 0.0159619)
(16.8745 0.0208156 0.0212515)
(15.4555 0.130883 0.172117)
(15.5143 0.100388 0.166683)
(15.4384 0.0758762 0.158627)
(15.4124 0.0548924 0.149211)
(15.3832 0.0396681 0.139387)
(15.36 0.0287203 0.129718)
(15.3403 0.0209704 0.120533)
(15.3234 0.0154863 0.112)
(15.309 0.0115827 0.104191)
(15.2967 0.00877928 0.0971118)
(15.2858 0.0067021 0.090603)
(15.2758 0.00509904 0.084415)
(15.2665 0.00384706 0.078463)
(15.2579 0.00287443 0.0727676)
(15.25 0.00212279 0.0673436)
(15.2426 0.00154504 0.0622004)
(15.2358 0.00110352 0.0573427)
(15.2296 0.0007683 0.0527714)
(15.2239 0.00051571 0.0484841)
(15.2186 0.00032712 0.0444755)
(15.2138 0.000187907 0.0407384)
(15.2094 8.6628e-05 0.0372637)
(15.2054 1.43431e-05 0.0340408)
(15.2017 -3.59211e-05 0.0310585)
(15.1984 -6.95999e-05 0.0283047)
(15.1954 -9.0924e-05 0.025767)
(15.1926 -0.000103183 0.0234329)
(15.1901 -0.000108931 0.0212898)
(15.1879 -0.000110157 0.0193255)
(15.1858 -0.000108402 0.017528)
(15.184 -0.000104874 0.0158856)
(15.1823 -0.000100515 0.0143873)
(15.1808 -9.60648e-05 0.0130225)
(15.1794 -9.21093e-05 0.0117812)
(15.1782 -8.91046e-05 0.0106541)
(15.1771 -8.74376e-05 0.00963244)
(15.1761 -8.74011e-05 0.00870807)
(15.1752 -8.92447e-05 0.00787355)
(15.1743 -9.31634e-05 0.00712206)
(15.1736 -9.93209e-05 0.00644737)
(15.1729 -0.000107854 0.00584387)
(15.1723 -0.000118856 0.00530654)
(15.1717 -0.000132358 0.00483094)
(15.1712 -0.000148334 0.0044132)
(15.1707 -0.000166693 0.00405002)
(15.1703 -0.000187238 0.0037386)
(15.1699 -0.000209616 0.0034767)
(15.1695 -0.000233279 0.00326259)
(15.1691 -0.000257449 0.00309504)
(15.1688 -0.000281029 0.00297331)
(15.1684 -0.000302501 0.00289717)
(15.168 -0.00031983 0.00286685)
(15.1677 -0.000330337 0.00288305)
(15.1673 -0.000330523 0.00294695)
(15.167 -0.000315897 0.00306014)
(15.1666 -0.000280751 0.00322468)
(15.1662 -0.000217909 0.00344304)
(15.1657 -0.000118454 0.00371811)
(15.1653 2.86213e-05 0.00405319)
(15.1648 0.000236726 0.00445197)
(15.1643 0.000524112 0.00492215)
(15.1637 0.000946023 0.0055169)
(15.163 0.00162244 0.00633093)
(15.1616 0.00271844 0.00745836)
(15.1624 0.00463697 0.00903662)
(15.153 0.00743485 0.0113115)
(15.1738 0.0132985 0.0144466)
(15.1107 0.0198106 0.0196136)
(12.5847 0.132876 0.143312)
(12.6731 0.0959114 0.138573)
(12.624 0.069809 0.131666)
(12.6155 0.048559 0.123662)
(12.5995 0.0339207 0.115362)
(12.5856 0.02382 0.107231)
(12.5729 0.0169134 0.0995326)
(12.5613 0.0121734 0.0924017)
(12.551 0.00888992 0.0858892)
(12.5418 0.00658892 0.0799969)
(12.5336 0.00492164 0.0745874)
(12.5259 0.00366223 0.0694514)
(12.5187 0.00269962 0.0645173)
(12.5119 0.0019679 0.0598014)
(12.5055 0.00141479 0.0553149)
(12.4996 0.000999121 0.0510647)
(12.4942 0.000688758 0.0470542)
(12.4891 0.000458741 0.0432833)
(12.4844 0.000289789 0.0397495)
(12.4801 0.000167049 0.0364479)
(12.4762 7.91577e-05 0.033372)
(12.4726 1.74116e-05 0.0305139)
(12.4693 -2.48348e-05 0.0278646)
(12.4663 -5.26446e-05 0.0254145)
(12.4636 -6.98706e-05 0.0231533)
(12.4611 -7.9439e-05 0.0210707)
(12.4589 -8.3573e-05 0.019156)
(12.4568 -8.39574e-05 0.0173989)
(12.455 -8.18689e-05 0.015789)
(12.4533 -7.82811e-05 0.0143164)
(12.4518 -7.39333e-05 0.0129714)
(12.4504 -6.93929e-05 0.0117448)
(12.4492 -6.50947e-05 0.0106278)
(12.4481 -6.13756e-05 0.00961217)
(12.4471 -5.85052e-05 0.00869018)
(12.4461 -5.66931e-05 0.00785462)
(12.4453 -5.61148e-05 0.00709873)
(12.4446 -5.69094e-05 0.00641639)
(12.4439 -5.91908e-05 0.00580195)
(12.4433 -6.30691e-05 0.00525029)
(12.4427 -6.8638e-05 0.00475678)
(12.4422 -7.59632e-05 0.00431727)
(12.4418 -8.50787e-05 0.0039281)
(12.4414 -9.59975e-05 0.00358608)
(12.441 -0.000108697 0.00328845)
(12.4406 -0.000123083 0.0030329)
(12.4403 -0.000138967 0.00281758)
(12.4399 -0.00015605 0.00264102)
(12.4396 -0.000173887 0.00250218)
(12.4393 -0.000191815 0.00240042)
(12.439 -0.000208886 0.00233552)
(12.4387 -0.00022382 0.00230763)
(12.4384 -0.000234885 0.00231729)
(12.4381 -0.000239747 0.00236544)
(12.4378 -0.00023533 0.00245338)
(12.4374 -0.000217652 0.00258279)
(12.4371 -0.000181529 0.00275573)
(12.4368 -0.00012028 0.00297461)
(12.4364 -2.53824e-05 0.00324228)
(12.436 0.000113995 0.00356196)
(12.4356 0.000313032 0.00394025)
(12.4352 0.000615024 0.0044207)
(12.4348 0.00111709 0.00508185)
(12.4339 0.00196644 0.00600507)
(12.4352 0.00358427 0.00731423)
(12.427 0.00590971 0.00924548)
(12.4494 0.0121932 0.0120107)
(12.3882 0.0185532 0.0169091)
(8.56205 0.100091 0.10089)
(8.67884 0.0622661 0.0972939)
(8.65748 0.0428771 0.0922157)
(8.66489 0.0276553 0.0864119)
(8.66101 0.0182073 0.0804517)
(8.6559 0.0121261 0.0746524)
(8.64985 0.00820604 0.0691901)
(8.64359 0.00565224 0.0641501)
(8.63755 0.00396169 0.0595616)
(8.63192 0.00282409 0.0554207)
(8.6267 0.00202956 0.0516271)
(8.62171 0.00145008 0.048032)
(8.61693 0.00102239 0.0445842)
(8.61238 0.000708546 0.0412939)
(8.6081 0.000479697 0.0381682)
(8.60409 0.000314043 0.0352112)
(8.60035 0.000195186 0.0324243)
(8.59688 0.000110842 0.029807)
(8.59368 5.18486e-05 0.0273569)
(8.59073 1.1402e-05 0.0250702)
