internalField   nonuniform List<vector> 
(2.93322 1.09279e-07 -6.92346e-05)
(2.9332 1.52328e-07 -5.9453e-05)
(2.93318 2.10463e-07 -4.95995e-05)
(2.93317 3.2529e-07 -3.99687e-05)
(2.93315 5.32475e-07 -3.08707e-05)
(2.93314 8.98187e-07 -2.30936e-05)
(2.93313 2.12821e-06 -1.6485e-05)
(3.288 -0.0125358 -0.0217563)
(3.29511 -0.0092609 -0.0210878)
(3.2759 -0.00596091 -0.0200955)
(3.26834 -0.00374933 -0.0189317)
(3.26011 -0.00216725 -0.0177149)
(3.25375 -0.00118188 -0.0165142)
(3.2484 -0.000570901 -0.0153706)
(3.24392 -0.000206568 -0.0143057)
(3.24014 3.37447e-06 -0.0133286)
(3.23692 0.000118467 -0.0124409)
(3.23412 0.000177353 -0.0116229)
(3.23158 0.000201899 -0.0108436)
(3.22923 0.00020393 -0.0100924)
(3.22707 0.000191618 -0.00937219)
(3.22508 0.000170982 -0.00868489)
(3.22325 0.000146322 -0.00803189)
(3.22157 0.000120597 -0.00741395)
(3.22003 9.57452e-05 -0.00683136)
(3.21862 7.29469e-05 -0.00628398)
(3.21733 5.28378e-05 -0.00577131)
(3.21615 3.56711e-05 -0.00529254)
(3.21507 2.14414e-05 -0.00484667)
(3.21409 9.97765e-06 -0.00443247)
(3.21319 1.01297e-06 -0.0040486)
(3.21238 -5.76441e-06 -0.00369363)
(3.21164 -1.0677e-05 -0.00336603)
(3.21096 -1.4037e-05 -0.00306428)
(3.21035 -1.61339e-05 -0.00278683)
(3.2098 -1.72269e-05 -0.00253214)
(3.20929 -1.7542e-05 -0.00229871)
(3.20884 -1.7273e-05 -0.00208507)
(3.20842 -1.6582e-05 -0.00188982)
(3.20805 -1.56016e-05 -0.00171158)
(3.20771 -1.44377e-05 -0.00154908)
(3.20741 -1.31745e-05 -0.00140109)
(3.20713 -1.18768e-05 -0.00126644)
(3.20688 -1.05932e-05 -0.00114406)
(3.20666 -9.35815e-06 -0.00103292)
(3.20645 -8.19485e-06 -0.000932088)
(3.20627 -7.11799e-06 -0.000840669)
(3.20611 -6.13505e-06 -0.000757846)
(3.20596 -5.24859e-06 -0.000682862)
(3.20582 -4.45722e-06 -0.00061502)
(3.2057 -3.75656e-06 -0.000553679)
(3.20559 -3.14054e-06 -0.000498248)
(3.2055 -2.6029e-06 -0.000448182)
(3.20541 -2.13795e-06 -0.000402982)
(3.20533 -1.74023e-06 -0.000362195)
(3.20526 -1.40319e-06 -0.000325401)
(3.2052 -1.11969e-06 -0.000292222)
(3.20514 -8.82854e-07 -0.000262312)
(3.20509 -6.85886e-07 -0.000235356)
(3.20504 -5.22219e-07 -0.000211068)
(3.205 -3.86471e-07 -0.00018919)
(3.20496 -2.74536e-07 -0.000169486)
(3.20493 -1.83262e-07 -0.000151744)
(3.2049 -1.10126e-07 -0.00013577)
(3.20487 -5.16045e-08 -0.000121392)
(3.20485 -4.08301e-09 -0.00010845)
(3.20483 3.61386e-08 -9.68003e-05)
(3.20481 7.28257e-08 -8.62339e-05)
(3.20479 1.10359e-07 -7.58572e-05)
(3.20477 1.51277e-07 -6.51613e-05)
(3.20475 2.07487e-07 -5.43907e-05)
(3.20474 3.11108e-07 -4.38692e-05)
(3.20472 4.81912e-07 -3.39499e-05)
(3.20471 8.26995e-07 -2.54788e-05)
(3.20469 1.79886e-06 -1.83613e-05)
(3.51265 -0.00761026 -0.0230727)
(3.51751 -0.00560105 -0.0223747)
(3.49621 -0.00332081 -0.0213321)
(3.48705 -0.00188433 -0.0201063)
(3.47772 -0.00085258 -0.018822)
(3.47054 -0.000243057 -0.0175529)
(3.46458 0.000108632 -0.0163426)
(3.45965 0.000293589 -0.0152146)
(3.45552 0.000377777 -0.0141789)
(3.45203 0.00040345 -0.0132373)
(3.44901 0.000396469 -0.0123693)
(3.44628 0.000370308 -0.011542)
(3.44376 0.000332719 -0.0107443)
(3.44145 0.000289523 -0.00997918)
(3.43932 0.000244869 -0.00924879)
(3.43737 0.000201578 -0.00855464)
(3.43558 0.000161442 -0.00789759)
(3.43394 0.000125481 -0.00727797)
(3.43244 9.41555e-05 -0.00669565)
(3.43107 6.75345e-05 -0.00615014)
(3.42981 4.54276e-05 -0.00564061)
(3.42866 2.74826e-05 -0.00516599)
(3.42761 1.32569e-05 -0.00472501)
(3.42666 2.27054e-06 -0.00431625)
(3.42579 -5.95586e-06 -0.00393819)
(3.425 -1.1877e-05 -0.00358924)
(3.42428 -1.59088e-05 -0.00326778)
(3.42363 -1.84218e-05 -0.00297216)
(3.42304 -1.9739e-05 -0.00270076)
(3.4225 -2.0137e-05 -0.00245198)
(3.42201 -1.98495e-05 -0.00222427)
(3.42157 -1.90696e-05 -0.00201613)
(3.42117 -1.79532e-05 -0.00182611)
(3.42081 -1.6624e-05 -0.00165285)
(3.42049 -1.51787e-05 -0.00149503)
(3.42019 -1.36913e-05 -0.00135144)
(3.41992 -1.22179e-05 -0.00122092)
(3.41968 -1.07987e-05 -0.00110239)
(3.41947 -9.4617e-06 -0.000994829)
(3.41927 -8.22357e-06 -0.000897306)
(3.41909 -7.09234e-06 -0.000808947)
(3.41894 -6.0701e-06 -0.000728946)
(3.41879 -5.15539e-06 -0.000656559)
(3.41866 -4.34442e-06 -0.000591104)
(3.41855 -3.63183e-06 -0.000531951)
(3.41844 -3.01117e-06 -0.000478521)
(3.41835 -2.47501e-06 -0.000430282)
(3.41826 -2.01566e-06 -0.00038675)
(3.41819 -1.62529e-06 -0.000347478)
(3.41812 -1.29636e-06 -0.000312063)
(3.41806 -1.02145e-06 -0.000280134)
(3.418 -7.92802e-07 -0.000251357)
(3.41796 -6.03208e-07 -0.000225428)
(3.41791 -4.4706e-07 -0.000202069)
(3.41787 -3.19714e-07 -0.000181032)
(3.41784 -2.17196e-07 -0.000162088)
(3.4178 -1.35797e-07 -0.000145034)
(3.41778 -7.16941e-08 -0.000129682)
(3.41775 -2.07362e-08 -0.000115863)
(3.41773 2.18125e-08 -0.000103427)
(3.41771 5.94952e-08 -9.21489e-05)
(3.41769 9.39017e-08 -8.10751e-05)
(3.41767 1.3046e-07 -6.9661e-05)
(3.41765 1.76911e-07 -5.81724e-05)
(3.41763 2.51924e-07 -4.69532e-05)
(3.41761 3.69186e-07 -3.63956e-05)
(3.4176 6.34871e-07 -2.73746e-05)
(3.41758 1.25331e-06 -1.98665e-05)
(3.65999 -0.0011497 -0.0239317)
(3.66346 -0.000570468 -0.0232149)
(3.64085 0.000391749 -0.02214)
(3.63062 0.000779282 -0.0208743)
(3.62059 0.0010338 -0.0195463)
(3.61287 0.00109761 -0.0182327)
(3.60654 0.0010681 -0.0169791)
(3.60131 0.000988137 -0.01581)
(3.59697 0.000887269 -0.014736)
(3.59331 0.000782583 -0.0137594)
(3.59015 0.000680887 -0.0128587)
(3.5873 0.000583102 -0.012)
(3.58468 0.000490763 -0.0111719)
(3.58228 0.000405977 -0.0103774)
(3.58007 0.000329918 -0.00961876)
(3.57805 0.000263049 -0.00889766)
(3.57619 0.000205312 -0.00821499)
(3.57448 0.000156291 -0.00757111)
(3.57292 0.000115336 -0.0069659)
(3.5715 8.16642e-05 -0.00639887)
(3.57019 5.44365e-05 -0.00586916)
(3.569 3.28086e-05 -0.00537569)
(3.56791 1.59684e-05 -0.00491715)
(3.56692 3.15872e-06 -0.00449206)
(3.56601 -6.30866e-06 -0.00409886)
(3.56519 -1.30449e-05 -0.0037359)
(3.56444 -1.75829e-05 -0.00340149)
(3.56376 -2.038e-05 -0.00309395)
(3.56315 -2.18244e-05 -0.00281158)
(3.56259 -2.22408e-05 -0.00255273)
(3.56208 -2.1898e-05 -0.00231578)
(3.56162 -2.1015e-05 -0.00209917)
(3.5612 -1.97666e-05 -0.00190141)
(3.56083 -1.82902e-05 -0.00172108)
(3.56048 -1.66913e-05 -0.00155683)
(3.56018 -1.50498e-05 -0.00140736)
(3.5599 -1.34257e-05 -0.00127149)
(3.55965 -1.1863e-05 -0.00114809)
(3.55942 -1.03917e-05 -0.00103611)
(3.55922 -9.02978e-06 -0.000934569)
(3.55903 -7.78545e-06 -0.000842571)
(3.55887 -6.6606e-06 -0.000759273)
(3.55872 -5.65396e-06 -0.000683901)
(3.55858 -4.76203e-06 -0.000615742)
(3.55846 -3.97953e-06 -0.000554142)
(3.55835 -3.29932e-06 -0.000498499)
(3.55826 -2.71279e-06 -0.000448262)
(3.55817 -2.2107e-06 -0.000402923)
(3.55809 -1.78374e-06 -0.00036202)
(3.55802 -1.42304e-06 -0.000325133)
(3.55795 -1.12048e-06 -0.000291876)
(3.5579 -8.68785e-07 -0.000261901)
(3.55785 -6.61316e-07 -0.00023489)
(3.5578 -4.91826e-07 -0.000210557)
(3.55776 -3.54507e-07 -0.000188641)
(3.55772 -2.44418e-07 -0.000168907)
(3.55769 -1.575e-07 -0.000151139)
(3.55766 -8.9762e-08 -0.000135144)
(3.55763 -3.65668e-08 -0.000120748)
(3.55761 5.64884e-09 -0.000107793)
(3.55759 3.7783e-08 -9.60461e-05)
(3.55757 6.4961e-08 -8.45115e-05)
(3.55755 9.31312e-08 -7.2628e-05)
(3.55753 1.17344e-07 -6.0667e-05)
(3.55751 1.55151e-07 -4.89932e-05)
(3.55749 1.90458e-07 -3.80143e-05)
(3.55747 3.29791e-07 -2.8629e-05)
(3.55745 5.20503e-07 -2.0877e-05)
(3.71173 0.00637359 -0.0242417)
(3.71491 0.00538448 -0.0235184)
(3.69204 0.0048207 -0.0224318)
(3.68151 0.0039665 -0.0211517)
(3.67134 0.00328687 -0.0198078)
(3.66351 0.00268793 -0.018478)
(3.6571 0.00219424 -0.0172087)
(3.65183 0.00179205 -0.0160247)
(3.64744 0.00146724 -0.0149368)
(3.64376 0.00120609 -0.0139474)
(3.64058 0.000991943 -0.0130349)
(3.63771 0.000810268 -0.0121649)
(3.63507 0.000654877 -0.0113257)
(3.63265 0.000523162 -0.0105205)
(3.63043 0.000412511 -0.00975172)
(3.62838 0.000320394 -0.00902089)
(3.62651 0.000244418 -0.00832897)
(3.62479 0.000182363 -0.00767633)
(3.62322 0.000132204 -0.00706287)
(3.62177 9.21205e-05 -0.00648808)
(3.62045 6.0494e-05 -0.00595112)
(3.61925 3.59052e-05 -0.00545087)
(3.61815 1.71205e-05 -0.004986)
(3.61714 3.07671e-06 -0.00455505)
(3.61622 -7.13457e-06 -0.00415641)
(3.61539 -1.42825e-05 -0.00378842)
(3.61463 -1.90124e-05 -0.00344937)
(3.61394 -2.18603e-05 -0.00313755)
(3.61331 -2.32683e-05 -0.00285125)
(3.61275 -2.35977e-05 -0.00258879)
(3.61223 -2.31413e-05 -0.00234853)
(3.61176 -2.21337e-05 -0.00212889)
(3.61134 -2.07602e-05 -0.00192836)
(3.61096 -1.91646e-05 -0.00174551)
(3.61061 -1.74558e-05 -0.00157894)
(3.6103 -1.57146e-05 -0.00142738)
(3.61002 -1.40007e-05 -0.00128959)
(3.60976 -1.23567e-05 -0.00116445)
(3.60953 -1.08119e-05 -0.00105088)
(3.60932 -9.38369e-06 -0.000947909)
(3.60914 -8.08063e-06 -0.000854608)
(3.60897 -6.90482e-06 -0.000770131)
(3.60882 -5.85495e-06 -0.000693692)
(3.60868 -4.92689e-06 -0.000624568)
(3.60856 -4.11433e-06 -0.000562095)
(3.60845 -3.40918e-06 -0.000505662)
(3.60835 -2.80223e-06 -0.000454708)
(3.60826 -2.2835e-06 -0.000408722)
(3.60818 -1.84257e-06 -0.000367234)
(3.6081 -1.46961e-06 -0.000329819)
(3.60804 -1.15643e-06 -0.000296087)
(3.60798 -8.963e-07 -0.000265683)
(3.60793 -6.82715e-07 -0.000238285)
(3.60788 -5.09122e-07 -0.000213603)
(3.60784 -3.69486e-07 -0.000191373)
(3.6078 -2.58399e-07 -0.000171353)
(3.60777 -1.70469e-07 -0.000153327)
(3.60774 -1.00941e-07 -0.000137102)
(3.60771 -4.75843e-08 -0.000122497)
(3.60769 -9.84231e-09 -0.000109353)
(3.60767 1.51207e-08 -9.74357e-05)
(3.60765 3.40018e-08 -8.57385e-05)
(3.60763 4.48851e-08 -7.36868e-05)
(3.6076 4.00756e-08 -6.15603e-05)
(3.60758 2.77459e-08 -4.97257e-05)
(3.60757 -4.31427e-08 -3.85909e-05)
(3.60755 -4.74688e-08 -2.90808e-05)
(3.60753 -3.4619e-07 -2.12527e-05)
(3.64685 0.014192 -0.0238874)
(3.65113 0.0115264 -0.023172)
(3.62926 0.00934878 -0.0220982)
(3.61938 0.00718592 -0.0208343)
(3.6098 0.00553026 -0.019508)
(3.60237 0.00424424 -0.0181962)
(3.59629 0.00327446 -0.0169444)
(3.59126 0.00254571 -0.015777)
(3.58707 0.00199712 -0.0147047)
(3.58354 0.00158209 -0.0137296)
(3.58047 0.00125928 -0.0128304)
(3.5777 0.000998202 -0.0119732)
(3.57515 0.000784569 -0.0111466)
(3.5728 0.000610755 -0.0103535)
(3.57064 0.000470146 -0.00959634)
(3.56866 0.000357078 -0.00887665)
(3.56683 0.000266737 -0.00819535)
(3.56515 0.000195065 -0.0075528)
(3.56361 0.000138657 -0.00694887)
(3.5622 9.46703e-05 -0.00638307)
(3.56091 6.07406e-05 -0.00585453)
(3.55972 3.49121e-05 -0.00536217)
(3.55864 1.55722e-05 -0.00490468)
(3.55765 1.39494e-06 -0.00448058)
(3.55675 -8.70648e-06 -0.00408831)
(3.55593 -1.56198e-05 -0.00372622)
(3.55519 -2.00668e-05 -0.00339263)
(3.55451 -2.26305e-05 -0.00308585)
(3.55389 -2.37793e-05 -0.00280418)
(3.55333 -2.38874e-05 -0.00254598)
(3.55282 -2.32515e-05 -0.00230964)
(3.55236 -2.21045e-05 -0.00209359)
(3.55195 -2.06281e-05 -0.00189635)
(3.55157 -1.89615e-05 -0.00171649)
(3.55123 -1.72087e-05 -0.00155266)
(3.55092 -1.54455e-05 -0.00140359)
(3.55064 -1.37256e-05 -0.00126808)
(3.55039 -1.2086e-05 -0.00114501)
(3.55016 -1.05517e-05 -0.00103332)
(3.54996 -9.13757e-06 -0.000932055)
(3.54977 -7.8515e-06 -0.000840302)
(3.54961 -6.69559e-06 -0.000757229)
(3.54946 -5.66793e-06 -0.000682064)
(3.54932 -4.76293e-06 -0.000614094)
(3.5492 -3.97279e-06 -0.000552664)
(3.54909 -3.28833e-06 -0.000497173)
(3.549 -2.69966e-06 -0.00044707)
(3.54891 -2.19668e-06 -0.000401852)
(3.54883 -1.7697e-06 -0.000361058)
(3.54876 -1.40959e-06 -0.000324269)
(3.54869 -1.108e-06 -0.000291101)
(3.54864 -8.57557e-07 -0.000261207)
(3.54859 -6.52194e-07 -0.00023427)
(3.54854 -4.86715e-07 -0.000210002)
(3.5485 -3.55251e-07 -0.000188142)
(3.54846 -2.50768e-07 -0.000168456)
(3.54843 -1.67098e-07 -0.000150733)
(3.5484 -1.0142e-07 -0.000134776)
(3.54837 -5.35733e-08 -0.000120411)
(3.54835 -2.17343e-08 -0.000107485)
(3.54833 -2.18719e-09 -9.57664e-05)
(3.54831 6.11612e-09 -8.42641e-05)
(3.54829 -5.18349e-09 -7.2416e-05)
(3.54827 -4.1803e-08 -6.04954e-05)
(3.54825 -1.10765e-07 -4.88508e-05)
(3.54823 -2.87031e-07 -3.78995e-05)
(3.54821 -4.45809e-07 -2.8543e-05)
(3.5482 -1.26352e-06 -2.08457e-05)
(3.4414 0.0211867 -0.02272)
(3.44838 0.01679 -0.0220308)
(3.42901 0.0130883 -0.0210005)
(3.42085 0.00973682 -0.0197907)
(3.41265 0.00723164 -0.0185234)
(3.40623 0.00536951 -0.0172716)
(3.4009 0.00401485 -0.0160783)
(3.39645 0.00303166 -0.0149664)
(3.3927 0.00231531 -0.0139457)
(3.38951 0.00178958 -0.0130181)
(3.38672 0.00139206 -0.0121631)
(3.38419 0.00107916 -0.0113484)
(3.38184 0.000829899 -0.010563)
(3.37967 0.000632377 -0.00980982)
(3.37766 0.000476661 -0.00909096)
(3.37581 0.000354549 -0.00840788)
(3.3741 0.000259332 -0.00776142)
(3.37253 0.000185552 -0.00715188)
(3.37108 0.000128798 -0.00657914)
(3.36975 8.55123e-05 -0.00604266)
(3.36854 5.28435e-05 -0.00554164)
(3.36742 2.85082e-05 -0.00507501)
(3.3664 1.06844e-05 -0.0046415)
(3.36546 -2.07853e-06 -0.00423971)
(3.36461 -1.09344e-05 -0.00386813)
(3.36384 -1.6799e-05 -0.00352521)
(3.36313 -2.03976e-05 -0.00320932)
(3.36249 -2.23026e-05 -0.00291886)
(3.3619 -2.29631e-05 -0.00265221)
(3.36137 -2.27298e-05 -0.00240782)
(3.36089 -2.18745e-05 -0.00218413)
(3.36045 -2.06058e-05 -0.00197969)
(3.36006 -1.90833e-05 -0.00179305)
(3.3597 -1.7428e-05 -0.00162288)
(3.35938 -1.57289e-05 -0.0014679)
(3.35909 -1.40492e-05 -0.00132689)
(3.35882 -1.24321e-05 -0.00119872)
(3.35858 -1.09058e-05 -0.00108232)
(3.35837 -9.48813e-06 -0.000976701)
(3.35818 -8.18926e-06 -0.000880942)
(3.358 -7.0143e-06 -0.000794186)
(3.35784 -5.96402e-06 -0.000715641)
(3.3577 -5.03528e-06 -0.000644578)
(3.35758 -4.22132e-06 -0.00058032)
(3.35746 -3.51338e-06 -0.000522249)
(3.35736 -2.90159e-06 -0.000469794)
(3.35727 -2.3759e-06 -0.000422435)
(3.35718 -1.92719e-06 -0.000379695)
(3.35711 -1.54717e-06 -0.000341137)
(3.35704 -1.22767e-06 -0.000306365)
(3.35698 -9.61001e-07 -0.000275019)
(3.35693 -7.40573e-07 -0.000246768)
(3.35688 -5.6083e-07 -0.000221311)
(3.35683 -4.16513e-07 -0.000198376)
(3.3568 -3.01746e-07 -0.000177719)
(3.35676 -2.10686e-07 -0.000159118)
(3.35673 -1.39274e-07 -0.000142367)
(3.3567 -8.5642e-08 -0.000127283)
(3.35668 -4.74412e-08 -0.000113706)
(3.35665 -2.24982e-08 -0.00010149)
(3.35663 -1.13754e-08 -9.04126e-05)
(3.35662 -1.74564e-08 -7.95414e-05)
(3.3566 -4.6703e-08 -6.83437e-05)
(3.35658 -1.10273e-07 -5.70683e-05)
(3.35656 -2.26207e-07 -4.60499e-05)
(3.35654 -4.95148e-07 -3.5689e-05)
(3.35653 -7.97283e-07 -2.68233e-05)
(3.35651 -2.10499e-06 -1.95029e-05)
(3.06842 0.0257733 -0.0205445)
(3.07983 0.0197197 -0.0199057)
(3.06451 0.0148741 -0.0189588)
(3.05912 0.0107319 -0.0178522)
(3.05307 0.00773745 -0.0166968)
(3.0482 0.00558934 -0.0155583)
(3.04403 0.00407259 -0.0144752)
(3.04046 0.00300177 -0.0134674)
(3.03738 0.00224119 -0.0125436)
(3.03472 0.00169606 -0.0117047)
(3.03236 0.00129288 -0.0109322)
(3.03019 0.000982278 -0.0101967)
(3.02817 0.000740116 -0.00948805)
(3.02628 0.000552308 -0.0088089)
(3.02452 0.000407411 -0.00816109)
(3.0229 0.000296214 -0.00754585)
(3.02139 0.000211366 -0.00696389)
(3.01999 0.00014704 -0.00641543)
(3.01871 9.8635e-05 -0.00590029)
(3.01752 6.25401e-05 -0.00541797)
(3.01644 3.59276e-05 -0.00496769)
(3.01544 1.65907e-05 -0.00454846)
(3.01453 2.81084e-06 -0.00415912)
(3.01369 -6.74682e-06 -0.00379839)
(3.01293 -1.31178e-05 -0.00346488)
(3.01223 -1.71044e-05 -0.00315718)
(3.0116 -1.93273e-05 -0.0028738)
(3.01102 -2.0265e-05 -0.00261331)
(3.0105 -2.02857e-05 -0.00237423)
(3.01002 -1.96697e-05 -0.00215515)
(3.00959 -1.86292e-05 -0.00195468)
(3.0092 -1.73237e-05 -0.00177149)
(3.00884 -1.58718e-05 -0.00160429)
(3.00852 -1.43611e-05 -0.00145186)
(3.00823 -1.28555e-05 -0.00131306)
(3.00797 -1.13991e-05 -0.0011868)
(3.00773 -1.00215e-05 -0.00107205)
(3.00752 -8.74045e-06 -0.000967857)
(3.00733 -7.56521e-06 -0.00087333)
(3.00715 -6.49927e-06 -0.00078764)
(3.007 -5.54289e-06 -0.000710015)
(3.00686 -4.69364e-06 -0.000639745)
(3.00673 -3.94673e-06 -0.000576174)
(3.00662 -3.29533e-06 -0.000518697)
(3.00651 -2.73147e-06 -0.000466758)
(3.00642 -2.24622e-06 -0.000419848)
(3.00634 -1.83045e-06 -0.000377499)
(3.00626 -1.47627e-06 -0.000339282)
(3.0062 -1.17676e-06 -0.000304808)
(3.00614 -9.25587e-07 -0.000273722)
(3.00608 -7.17593e-07 -0.000245698)
(3.00604 -5.479e-07 -0.000220441)
(3.00599 -4.10722e-07 -0.000197684)
(3.00595 -3.00144e-07 -0.000177186)
(3.00592 -2.11395e-07 -0.000158724)
(3.00589 -1.41541e-07 -0.000142096)
(3.00586 -8.86279e-08 -0.000127121)
(3.00583 -4.97634e-08 -0.000113639)
(3.00581 -2.27478e-08 -0.000101504)
(3.00579 -8.75931e-09 -9.05822e-05)
(3.00577 -9.43756e-09 -8.06802e-05)
(3.00576 -2.6158e-08 -7.09603e-05)
(3.00574 -6.4185e-08 -6.09405e-05)
(3.00572 -1.42211e-07 -5.08464e-05)
(3.00571 -2.85555e-07 -4.0983e-05)
(3.00569 -6.13036e-07 -3.16946e-05)
(3.00568 -9.98647e-07 -2.37228e-05)
(3.00566 -2.6946e-06 -1.70793e-05)
(2.49819 0.0261801 -0.0171001)
(2.51548 0.0188516 -0.0165458)
(2.50551 0.0136963 -0.0157372)
(2.5036 0.00950221 -0.0147994)
(2.50018 0.00662286 -0.0138257)
(2.4972 0.0046403 -0.0128702)
(2.49445 0.00328789 -0.0119638)
(2.49195 0.00236181 -0.0111226)
(2.48971 0.00172164 -0.0103527)
(2.48772 0.00127389 -0.00965486)
(2.48592 0.000950041 -0.00901299)
(2.48424 0.000705845 -0.0084025)
(2.48264 0.000519524 -0.00781495)
(2.48114 0.00037814 -0.00725237)
(2.47973 0.000271448 -0.00671622)
(2.47842 0.000191402 -0.00620743)
(2.4772 0.000131732 -0.00572651)
(2.47606 8.75775e-05 -0.00527359)
(2.47501 5.51919e-05 -0.00484846)
(2.47404 3.16963e-05 -0.00445065)
(2.47315 1.48936e-05 -0.00407947)
(2.47234 3.1048e-06 -0.00373408)
(2.47159 -4.94823e-06 -0.00341347)
(2.4709 -1.02354e-05 -0.00311655)
(2.47027 -1.34913e-05 -0.00284216)
(2.4697 -1.52713e-05 -0.00258911)
(2.46918 -1.59945e-05 -0.00235616)
(2.4687 -1.59754e-05 -0.00214209)
(2.46827 -1.54505e-05 -0.0019457)
(2.46788 -1.45957e-05 -0.00176579)
(2.46753 -1.35402e-05 -0.00160122)
(2.46721 -1.23786e-05 -0.00145087)
(2.46691 -1.11785e-05 -0.0013137)
(2.46665 -9.98736e-06 -0.00118867)
(2.46641 -8.83858e-06 -0.00107486)
(2.4662 -7.75539e-06 -0.000971345)
(2.466 -6.75275e-06 -0.000877292)
(2.46583 -5.83831e-06 -0.000791912)
(2.46567 -5.01448e-06 -0.00071447)
(2.46553 -4.27887e-06 -0.000644282)
(2.4654 -3.62719e-06 -0.000580713)
(2.46529 -3.05373e-06 -0.000523178)
(2.46518 -2.55276e-06 -0.000471136)
(2.46509 -2.11817e-06 -0.000424089)
(2.465 -1.74345e-06 -0.000381582)
(2.46493 -1.42193e-06 -0.000343195)
(2.46486 -1.14736e-06 -0.000308544)
(2.4648 -9.14301e-07 -0.000277279)
(2.46475 -7.1837e-07 -0.000249081)
(2.4647 -5.55864e-07 -0.000223656)
(2.46465 -4.23262e-07 -0.000200736)
(2.46461 -3.16503e-07 -0.000180082)
(2.46458 -2.30896e-07 -0.000161475)
(2.46455 -1.62107e-07 -0.000144714)
(2.46452 -1.07084e-07 -0.000129617)
(2.46449 -6.40799e-08 -0.00011602)
(2.46447 -3.15395e-08 -0.000103778)
(2.46445 -7.80387e-09 -9.2756e-05)
(2.46443 6.41828e-09 -8.28334e-05)
(2.46441 1.04154e-08 -7.39035e-05)
(2.4644 3.96485e-09 -6.5804e-05)
(2.46439 -1.33176e-08 -5.78485e-05)
(2.46437 -5.07751e-08 -4.96441e-05)
(2.46436 -1.26865e-07 -4.13763e-05)
(2.46434 -2.62051e-07 -3.32852e-05)
(2.46433 -5.85238e-07 -2.56416e-05)
(2.46432 -9.53249e-07 -1.90554e-05)
(2.46431 -2.81908e-06 -1.34724e-05)
(1.69936 0.0197341 -0.0120326)
(1.72231 0.0122468 -0.0116146)
(1.71789 0.00842249 -0.011023)
(1.71918 0.00541772 -0.0103456)
(1.71823 0.00355907 -0.00964856)
(1.71705 0.00236485 -0.00896868)
(1.71568 0.00159681 -0.00832671)
(1.71429 0.00109756 -0.0077329)
(1.71295 0.000767769 -0.00719099)
(1.71171 0.000546301 -0.00670083)
(1.71056 0.000391918 -0.00625081)
(1.70945 0.000279531 -0.00582346)
(1.70839 0.000196738 -0.00541276)
(1.70738 0.000136097 -0.00502003)
(1.70643 9.19619e-05 -0.00464619)
(1.70553 6.00736e-05 -0.00429183)
(1.70469 3.72343e-05 -0.00395722)
(1.70391 2.1054e-05 -0.00364239)
(1.70318 9.75399e-06 -0.00334714)
(1.70252 2.01776e-06 -0.00307109)
(1.7019 -3.13533e-06 -0.00281373)
(1.70133 -6.42659e-06 -0.00257441)
(1.70082 -8.38728e-06 -0.00235243)
(1.70034 -9.40778e-06 -0.00214698)
(1.69991 -9.77377e-06 -0.00195724)
(1.69951 -9.69316e-06 -0.00178235)
(1.69915 -9.31679e-06 -0.00162144)
(1.69882 -8.75338e-06 -0.00147366)
(1.69853 -8.08178e-06 -0.00133814)
(1.69825 -7.35828e-06 -0.00121405)
(1.69801 -6.62223e-06 -0.00110059)
(1.69779 -5.90043e-06 -0.000996985)
(1.69759 -5.21097e-06 -0.000902492)
(1.69741 -4.56413e-06 -0.000816406)
(1.69724 -3.96594e-06 -0.000738064)
(1.69709 -3.41998e-06 -0.000666838)
(1.69696 -2.92861e-06 -0.000602142)
(1.69684 -2.49225e-06 -0.00054343)
(1.69673 -2.10944e-06 -0.000490191)
(1.69663 -1.77639e-06 -0.000441954)
(1.69655 -1.48826e-06 -0.000398279)
(1.69647 -1.23972e-06 -0.000358759)
(1.6964 -1.02557e-06 -0.000323021)
(1.69633 -8.40664e-07 -0.00029072)
(1.69627 -6.80502e-07 -0.000261541)
(1.69622 -5.42443e-07 -0.000235197)
(1.69618 -4.25286e-07 -0.00021142)
(1.69613 -3.27625e-07 -0.000189969)
(1.6961 -2.47841e-07 -0.000170623)
(1.69606 -1.83905e-07 -0.000153184)
(1.69603 -1.32895e-07 -0.000137468)
(1.69601 -9.20502e-08 -0.000123308)
(1.69598 -5.94608e-08 -0.000110551)
(1.69596 -3.35609e-08 -9.90584e-05)
(1.69594 -1.31471e-08 -8.87085e-05)
(1.69592 2.52364e-09 -7.93895e-05)
(1.69591 1.43349e-08 -7.09979e-05)
(1.69589 2.15043e-08 -6.34411e-05)
(1.69588 2.42992e-08 -5.66376e-05)
(1.69587 2.38565e-08 -5.05116e-05)
(1.69586 1.96449e-08 -4.49543e-05)
(1.69585 1.04485e-08 -3.94947e-05)
(1.69584 -1.20858e-08 -3.38561e-05)
(1.69583 -5.70679e-08 -2.81652e-05)
(1.69582 -1.34849e-07 -2.25818e-05)
(1.69581 -3.671e-07 -1.72915e-05)
(1.69581 -5.53485e-07 -1.27085e-05)
(1.6958 -2.20311e-06 -8.67438e-06)
(0.642593 0.0070977 -0.00484674)
(0.663842 0.00347022 -0.00465306)
(0.663067 0.00217223 -0.00439806)
(0.66529 0.00118076 -0.00411328)
(0.665562 0.000663534 -0.00382501)
(0.665426 0.000372332 -0.00354691)
(0.665049 0.000208302 -0.00328633)
